frequency_rank,character,pinyin,definition,radical,radical_code,stroke_count,hsk_level,general_standard_num
7709,譟,zào,"clamor, noise, din; slander",言,149.13,20,,
7710,蒉,kuì,edible amaranth; straw basket,艸,140.9,12,,7310
7711,磜,qì,,石,112.10,16,,7852
7712,綼,bì,,糸,120.8,14,,
7713,輋,shē,沙田禾輋,車,159.6,13,,
7714,頨,yǔ,,頁,181.6,15,,
7715,閗,dòu,,門,169.4,12,,
7716,鮍,pī,,魚,195.5,16,,
7717,鯡,fèi,herring,魚,195.8,19,,
7718,鲹,shēn,a horse mackerel,魚,195.8,16,,7889
7719,禣,fu,,示,113.10,14,,
7720,粏,tai,,米,119.4,10,,
7721,綿,mián,"cotton wad; wool; soft, downy",糸,120.8,14,,
7722,臐,xūn,broth,肉,130.14,18,,
7723,迏,tì,,辵,162.4,7,,
7724,鋾,táo,,金,167.8,16,,
7725,鐇,fán,vanadium,金,167.12,20,,
7726,铻,wú,misfit; disordant; music instrument; hoe,金,167.7,12,,5178
7727,鮼,qīn,,魚,195.7,18,,
7728,鼈,biē,"a fresh-water turtle, Trionyx sinensis",黽,205.12,24,,
7729,込,ru,"crowd into, go into",辵,162.2,5,,
7730,篰,bù,a bamboo basket,竹,118.11,16,,
7731,痄,zhà,"scrofulous swellings and sores, mumps",疒,104.5,10,,7041
7732,睄,shào,(Cant.) to glance,目,109.7,12,,5123
7733,磡,kàn,"cliff, ledge, bank; step",石,112.11,16,,7850
7734,窔,yào,corner,穴,116.6,11,,
7735,筊,xiáo,bamboo rope; bamboo object used,竹,118.6,12,,
7736,羺,nóu,,羊,123.14,20,,
7737,腪,yùn,,肉,130.9,13,,
7738,臢,zā,dirty; filthy,肉,130.19,23,,
7739,荄,gāi,roots,艸,140.6,9,,6789
7740,蓡,shēn,,艸,140.10,13,,
7741,蝀,dōng,rainbow,虫,142.8,14,,
7742,詥,hé,,言,149.6,13,,
7743,豀,xī,to quarrel; mean and petty,谷,150.10,17,,
7744,苠,mín,,艸,140.5,8,,6662
7745,郞,láng,gentleman,邑,163.7,9,,
7746,骒,kè,mother horse,馬,187.8,11,,5032
7747,戤,gài,to infringe a trade-mark to pledge an article,戈,62.9,13,,7614
7748,铞,diào,,金,167.6,11,,7184
7749,耢,lào,a kind of farm tool,耒,127.7,13,,5339
7750,麯,qū,"yeast, leaven",麥,199.6,17,,
7751,秱,tóng,,禾,115.6,11,,
7752,筼,yún,tall bamboo,竹,118.7,13,,7543
7753,綈,tí,"coarse pongee, kind of heavy silk",糸,120.7,13,,
7754,翬,huī,pheasant; variegated; to fly,羽,124.9,15,,
7755,脧,juān,"reduce, contract; exploit; reproductive organ of infant",肉,130.7,11,,
7756,茣,wú,"mat, matting",艸,140.7,10,,
7757,菒,gǎo,,艸,140.8,11,,
7758,蓯,cōng,medicinal herb,艸,140.11,14,,
7759,蕝,jué,handful,艸,140.12,15,,
7760,詝,zhǔ,,言,149.5,12,,
7761,謱,lóu,,言,149.11,18,,
7762,冁,chǎn,smile,八,12.16,18,,8023
7763,踧,cù,"uneasiness, nervousness; level",足,157.8,15,,
7764,茚,yìn,an organic compound,艸,140.6,8,,3866
7765,辌,liáng,a hearse; a carriage,車,159.8,12,,7344
7766,辒,wēn,hearse,車,159.9,13,,7511
7767,郪,qī,name of a stream in Sichuan province,邑,163.8,10,,6975
7768,鄘,yōng,state in Henan province,邑,163.11,13,,7574
7769,鄠,hù,county in Shanxi province,邑,163.11,13,,7510
7770,帱,chóu,cover up; curtain,巾,50.7,10,,6996
7771,鈇,fū,an ax; a hatchet,金,167.4,12,,
7772,缲,qiāo,to reel,糸,120.13,16,,6193
7773,雚,guàn,a heron; small cup,隹,172.10,17,,
7774,雟,xī,sparrow; revolve; place name,隹,172.10,18,,
7775,韺,yīng,music,音,180.9,17,,
7776,頵,yūn,(Cant.) ,頁,181.7,16,,
7777,顝,kuī,,頁,181.10,18,,
7778,镘,màn,trowel,金,167.11,16,,6114
7779,鬋,jiǎn,"forelock, bangs",髟,190.9,19,,
7780,酾,shāi,strain,酉,164.7,14,,7656
7781,鳣,zhān,sturgeon,魚,195.13,21,,8084
7782,鴦,yāng,female mandarin duck (Aix galericulata),鳥,196.5,16,,
7783,麀,yōu,"female deer; roe, doe",鹿,198.2,13,,7577
7784,麉,jiān,,鹿,198.6,17,,
7785,麊,mí,,鹿,198.6,17,,
7786,麣,yán,,鹿,198.20,30,,
7787,藬,tuī,,艸,140.15,17,,
7788,鏘,qiāng,"tinkle, clang, jingle",金,167.11,19,,
7789,鞚,kòng,bridle,革,177.8,17,,
7790,飔,sī,cool breeze of autumn,風,182.9,13,,7566
7791,鴃,jué,shrike; butcherbird,鳥,196.4,15,,
7792,齏,jī,"break or smash into pieces, pulverize; hash",齊,210.9,23,,
7793,礄,qiáo,place in Sichuan province,石,112.12,17,,
7794,誥,gào,"inform, notify, admonish, order",言,149.7,14,,
7795,醲,nóng,"strong wine; dense, thick",酉,164.13,20,,
7796,毳,cuì,fine hair or fur on animals,毛,82.8,12,,5194
7797,築,zhú,"build, erect; building",竹,118.10,16,,
7798,絫,lěi,,糸,120.6,12,,
7799,脺,cuì,,肉,130.8,12,,
7800,苧,níng,"China grass, ramie (Boehmeria nivea)",艸,140.5,8,,6660
7801,蚘,huí,tapeworm,虫,142.4,10,,
7802,蝺,qǔ,,虫,142.9,15,,
7803,蠶,cán,silkworms,虫,142.18,24,,
7804,裀,yīn,"mat, coverlet; underwear",衣,145.6,11,,
7805,詧,chá,to examine into judicially to find out,言,149.6,13,,
7806,貍,lí,a fox-like animal,豸,153.7,14,,
7807,踘,jū,ball,足,157.8,15,,
7808,蹷,jué,"to kick back; to stumble, slip, fall",足,157.12,19,,
7809,蟓,xiàng,,虫,142.12,17,,
7810,盦,ān,lid of a caldron; Buddhist cloister,皿,108.11,16,,7882
7811,瞆,kuì,dim,目,109.12,14,,
7812,矰,zēng,arrow with attached silk cord,矢,111.12,17,,7947
7813,磥,lěi,a heap of stones; boulders,石,112.11,16,,
7814,祮,gào,,示,113.6,10,,
7815,稛,kǔn,bind,禾,115.8,13,,
7816,箾,shuò,"musical instrument like pan-pipes, bamboo flute",竹,118.9,15,,
7817,翂,fēn,,羽,124.4,10,,7091
7818,胊,qú,yoke,肉,130.5,9,,
7819,蓺,yì,"art; talent, ability; craft",艸,140.11,14,,
7820,薾,ěr,luxuriant growth of flower,艸,140.14,17,,
7821,襱,lóng,legs of trousers; overalls worn by workmen,衣,145.16,21,,
7822,覅,fiào,,襾,146.7,13,,
7823,讏,wèi,,言,149.16,23,,
7824,跅,tuò,"careless, lax; dissolute",足,157.5,12,,
7825,踆,cūn,squat,足,157.7,14,,
7826,蹔,zàn,temporary; fleeting; ephemeral,足,157.11,18,,
7827,軐,xìn,,車,159.3,10,,
7828,轪,dài,,車,159.3,7,,6585
7829,鄤,màn,place in Henan province,邑,163.11,13,,
7830,醰,tán,bitter taste in wine; rich; full flavoured,酉,164.12,19,,
7831,鑟,dú,,金,167.15,23,,
7832,铔,yà,soft steel; ammonium,金,167.8,11,,
7833,閛,pēng,,門,169.5,13,,
7834,陙,chún,,阜,170.7,9,,
7835,霳,lóng,,雨,173.12,19,,
7836,顑,kǎn,yellow,頁,181.9,18,,
7837,镤,pú,protactinium (Pa),金,167.12,17,,7938
7838,鵲,què,magpie; Pica species (various),鳥,196.8,19,,
7839,竚,zhù,stand and wait for long time,立,117.5,10,,
7840,紩,zhì,to sew,糸,120.5,11,,
7841,聦,cōng,"the hearing, to listen; astute; clever; quick of apprehension",耳,128.9,15,,
7842,餅,bǐng,"rice-cakes, biscuits",食,184.8,14,,
7843,鶄,jīng,a kind of water bird,鳥,196.8,19,,
7844,競,jìng,"contend, vie, compete",立,117.15,20,,
7845,簷,yán,eaves of house; brim,竹,118.13,19,,
7846,糵,niè,fermenting grain; grain which has sprouted; yeast,米,119.17,22,,8089
7847,紖,zhèn,a rope for leading cattle or horse,糸,120.4,10,,
7848,訪,fǎng,"visit; ask, inquire",言,149.4,11,,
7849,豎,shù,vertical; perpendicular; upright,豆,151.8,15,,
7850,趦,zī,unable to move; to falter,走,156.9,16,,
7851,隸,lì,be subservient to; servant,隶,171.9,17,,
7852,禠,sī,happy,示,113.10,14,,
7853,籓,fān,sieve; basket,竹,118.15,21,,
7854,镥,lǔ,lutetium,金,167.12,17,,7941
7855,盜,dào,"rob, steal; thief, bandit",皿,108.7,12,,
7856,矝,lín,,矛,110.5,10,,
7857,笖,yǐ,,竹,118.5,10,,
7858,笧,cè,to entwine around; check (a current) with a weir,竹,118.5,11,,
7859,簢,mǐn,,竹,118.12,18,,
7860,簻,zhuā,empty,竹,118.13,17,,
7861,籌,chóu,"chip, tally, token; raise money",竹,118.14,20,,
7862,粍,zhé,millimetre,米,119.4,10,,
7863,綍,fú,rope,糸,120.7,13,,
7864,縕,yūn,"tangled hemp, raveled silk; vague, confused",糸,120.10,16,,
7865,罋,wèng,earthen jar; jar for ashes,缶,121.13,19,,
7866,罷,bà,"cease, finish, stop; give up",网,122.10,15,,
7867,翜,shà,,羽,124.7,13,,
7868,膰,fán,to cook meat for a sacrifice or offering,肉,130.12,16,,
7869,膲,jiāo,(medicine) the three divisions of the viscera,肉,130.12,16,,
7870,菂,dì,,艸,140.8,11,,7128
7871,葦,wěi,reed,艸,140.9,12,,
7872,薢,xiè,woody climbing plant,艸,140.13,16,,7843
7873,藷,shǔ,"yam, tuber, potato",艸,140.16,18,,
7874,螞,mǎ,ant; leech,虫,142.10,16,,
7875,蠻,mán,"barbarians; barbarous, savage",虫,142.19,25,,
7876,袀,jūn,,衣,145.4,9,,
7877,袐,bì,,衣,145.5,10,,
7878,覍,biàn,,見,147.3,10,,
7879,訌,hòng,confusion; internal strife,言,149.3,10,,
7880,訛,é,"swindle, cheat; erroneous, wrong",言,149.4,11,,
7881,詿,guà,"error, mistake; deceive, mislead",言,149.6,13,,
7882,諄,zhūn,"patient, earnest; earnestly",言,149.8,15,,
7883,譜,pǔ,"register, list, table; musical score",言,149.12,19,,
7884,豈,qǐ,how? what?,豆,151.3,10,,
7885,賢,xián,"virtuous, worthy, good; able",貝,154.8,15,,
7886,賹,yì,,貝,154.10,17,,
7887,遷,qiān,"move, shift, change; transfer",辵,162.12,15,,
7888,釛,bā,,金,167.2,10,,
7889,鈣,gài,calcium,金,167.4,12,,
7890,鈱,mín,,金,167.5,13,,
7891,鈶,sì,,金,167.5,13,,
7892,鍛,duàn,"forge metal; temper, refine",金,167.9,17,,
7893,鍦,shī,,金,167.9,17,,
7894,鐵,tiě,"iron; strong, solid, firm",金,167.13,21,,
7895,閯,shà,,門,169.7,15,,
7896,閺,wén,,門,169.8,16,,
7897,閻,yán,village gate; surname,門,169.8,16,,
7898,隂,yīn,"shady, secret, dark; mysterious; cold; the negative of female principle in nature",阜,170.9,11,,
7899,頌,sòng,"laud, acclaim; hymn; ode",頁,181.4,13,,
7900,頰,jiá,"cheeks, jaw",頁,181.7,16,,
7901,顆,kē,"grain, kernel",頁,181.8,17,,
7902,顪,huì,,頁,181.13,22,,
7903,飼,sì,raise animals; feed; nourish,食,184.5,13,,
7904,駕,jià,"to drive, sail, fly; a cart, carriage",馬,187.5,15,,
7905,駝,tuó,a camel; humpbacked; to carry on the back,馬,187.5,15,,
7906,驌,sù,name of a famous horse,馬,187.12,23,,
7907,驘,luó,mule,馬,187.13,23,,
7908,鰠,sāo,carp,魚,195.9,20,,
7909,鰹,jiān,"skipjack, bonito",魚,195.11,22,,
7910,鲗,zéi,cuttlefish,魚,195.6,14,,7703
7911,鶒,chì,a duck-like bird,鳥,196.9,20,,
7912,鶗,tí,a kind of hawk; cuckoo,鳥,196.9,20,,
7913,鷥,sī,egret; Egretta garzetta,鳥,196.12,23,,
7914,鷹,yīng,"eagle, falcon; Accipiter species (various)",鳥,196.13,24,,
7915,齊,qí,"even, uniform, of equal length",齊,210.0,14,,
7916,硙,wéi,stone mill; grind; break apart,石,112.6,11,,7147
7917,禜,yǒng,sacrifice,示,113.10,15,,
7918,糢,mó,rice snacks,米,119.11,16,,
7919,藠,jiào,,艸,140.15,18,,6321
7920,镦,duì,ferrule; castrate,金,167.12,17,,6248
7921,蕂,shèng,sesame,艸,140.12,15,,
7922,霮,dàn,,雨,173.12,20,,
7923,沩,wéi,name of a river in Shanxi,水,85.4,7,,3781
7924,颼,sōu,sound of wind; blow chilly,風,182.10,18,,
7925,禬,guì,,示,113.13,17,,
7926,鴪,yù,swoop,鳥,196.5,16,,
7927,鮨,yì,seasoned rice mixed with fish or vegetables,魚,195.6,17,,
7928,鱣,zhān,sturgeon,魚,195.13,24,,
7929,盝,lù,drip,皿,108.8,13,,
7930,眹,zhèn,pupil,目,109.6,11,,
7931,睖,lèng,to stare straight ahead,目,109.8,13,,
7932,磫,zōng,,石,112.11,16,,
7933,禫,dàn,,示,113.12,16,,
7934,繨,da,a knot (of a rope),糸,120.13,18,,
7935,薦,jiàn,"offer, present; recommend",艸,140.13,16,,
7936,褱,huái,"to carry in the bosom or the sleeve; to wrap, to conceal",衣,145.10,16,,
7937,鏏,wèi,,金,167.11,19,,
7938,鮁,bō,the bonito,魚,195.5,16,,
7939,鹓,yuān,co-worker,鳥,196.8,13,,
7940,繟,chǎn,,糸,120.12,18,,
7941,繺,shǎi,,糸,120.13,19,,
7942,沲,tuó,float,水,85.5,8,,
7943,餦,zhāng,"candy, pastry",食,184.8,16,,
7944,篤,dǔ,"deep, true, sincere, genuine",竹,118.10,16,,
7945,踺,jiàn,,足,157.8,15,,5918
7946,祦,wú,happiness; good fortune good luck; blessing; bliss,示,113.7,11,,
7947,篲,huì,broomstick,竹,118.11,17,,
7948,糰,tuán,rice ball,米,119.14,20,,
7949,絙,huán,,糸,120.6,12,,
7950,纄,péng,,糸,120.15,19,,
7951,脝,hēng,distend,肉,130.7,11,,
7952,茊,zī,,艸,140.5,8,,
7953,菫,jǐn,"celery, aconite",艸,140.8,11,,
7954,蓞,dàn,,艸,140.10,16,,
7955,酦,fā,"fermentation, brewing",酉,164.6,12,,7336
7956,醾,mí,,酉,164.17,24,,8102
7957,锳,yīng,,金,167.8,13,,7531
7958,钶,ē,columbium,金,167.5,10,,
7959,鲼,fèn,fish,魚,195.9,17,,6276
7960,齄,zhā,red sores on nose,鼻,209.9,23,,
7961,鴨,yā,duck; Anas species (various),鳥,196.5,16,,
7962,鷧,yì,cormorant,鳥,196.12,23,,
7963,㧟,kuǎi,(simplified form of ,手,64.5,8,,3848
7964,祋,duì,,示,113.4,8,,6728
7965,箯,biān,bamboo palanquin,竹,118.9,15,,
7966,粐,hu,,米,119.4,10,,
7967,粦,lín,phosphorus,米,119.6,12,,
7968,粭,he,,米,119.6,12,,
7969,紃,xún,a cord,糸,120.3,9,,
7970,脰,dòu,the neck,肉,130.7,11,,
7971,芃,péng,luxuriant growth,艸,140.3,6,,6526
7972,苽,gū,"bulrush, Zizania latifolia",艸,140.5,8,,
7973,莿,cì,thorn,艸,140.8,11,,7123
7974,菆,zōu,jungle,艸,140.8,11,,
7975,藗,sù,,艸,140.15,17,,
7976,藧,huàn,,艸,140.15,18,,
7977,袵,rèn,lapel; hidden lapel of coat,衣,145.6,11,,
7978,裯,chóu,coverlet; bedspread,衣,145.8,13,,
7979,褵,lí,bridal veil,衣,145.11,15,,
7980,襆,fú,hood or cowl,衣,145.12,17,,
7981,詤,huǎng,to make wild statements to lie; to misstate; lies falsehood,言,149.6,13,,
7982,譓,huì,,言,149.12,19,,
7983,跊,mèi,,足,157.5,12,,
7984,軈,ying,"soon after, soon; almost; no more than; after all",身,158.17,24,,
7985,苘,qǐng,Indian mallow,艸,140.5,8,,3862
7986,迺,nǎi,"then, thereupon, only then",辵,162.6,9,,6807
7987,掭,tiàn,to manipulate; a pricker for a lamp-wick,手,64.8,11,,7106
7988,邇,ěr,"be near, be close; recently",辵,162.14,17,,
7989,邘,yú,state in Henan province,邑,163.3,5,,6508
7990,鄳,méng,,邑,163.13,15,,
7991,猸,méi,a kind of animal,犬,94.9,12,,
7992,艴,fú,the countenance changing,色,139.5,11,,7257
7993,鑕,zhì,"tungsten, wolfram",金,167.15,23,,
7994,柃,líng,,木,75.5,9,,6799
7995,闒,tà,upper-story door or window,門,169.10,18,,
7996,毹,shū,,毛,82.9,13,,5512
7997,脶,luó,lines,肉,130.7,11,,7210
7998,颋,tǐng,straight,頁,181.6,12,,7385
7999,鵀,rén,hoopoe,鳥,196.6,17,,
8000,鶜,máo,,鳥,196.9,19,,
8001,鶟,tú,,鳥,196.9,20,,
8002,鷱,gāo,,鳥,196.12,23,,
8003,鷲,jiù,"condor, vulture",鳥,196.12,23,,
8004,鹍,kūn,a bird resembling the crane,鳥,196.8,13,,7518
8005,麖,jīng,,鹿,198.8,19,,8047
8006,䦆,jué,"(simplified form) a big hoe, to eliminate; to uproot; to clear; to dig; to excavate",,,28,,
8007,軎,wèi,a brass parts for a cart in ancient China,車,159.3,10,,
8008,稂,láng,grass; weeds,禾,115.7,12,,5204
8009,蒞,lì,"reach, arrive; manage",艸,140.10,13,,
8010,蠆,chài,a kind of scorpion; a sting in the tail,虫,142.13,18,,
8011,褲,kù,"trousers, pants",衣,145.10,15,,
8012,佧,kǎ,,人,9.5,7,,
8013,紵,zhù,ramie; sack cloth,糸,120.5,11,,
8014,緌,ruí,tassels hanging from hat,糸,120.8,14,,
8015,蠾,zhú,,虫,142.21,27,,
8016,裲,liǎng,waistcoat,衣,145.8,13,,
8017,郈,hòu,place in Shandong province,邑,163.6,8,,6704
8018,鋐,hóng,,金,167.7,15,,
8019,餱,hóu,"dry goods, dry provisions",食,184.9,17,,
8020,瓞,dié,young melons just forming,瓜,97.5,10,,7027
8021,驙,zhān,,馬,187.13,23,,
8022,鯙,chún,Scomberomorus sinensis,魚,195.8,19,,
8023,眆,fǎng,indistinct,目,109.4,9,,
8024,睠,juàn,to care for; love,目,109.8,13,,
8025,瞫,shěn,look,目,109.12,17,,7932
8026,矅,yào,,目,109.14,19,,
8027,碃,qìng,,石,112.8,13,,7504
8028,禃,zhí,,示,113.8,12,,
8029,秔,jīng,non-glutinous rice,禾,115.4,9,,
8030,穻,yū,,穴,116.3,8,,
8031,箇,gè,"numerary adjunct, piece; single",竹,118.8,14,,
8032,籐,téng,"climbing plants, vines, cane",竹,118.15,21,,
8033,絏,xiè,"rope, cable; reins; to tie up, bind",糸,120.6,12,,
8034,纕,rǎng,belt,糸,120.17,23,,
8035,翐,zhì,,羽,124.5,11,,
8036,耈,gǒu,old age,老,125.5,11,,
8037,耎,ruǎn,"weak, pliable, soft, yielding",而,126.3,9,,
8038,脷,lì,(Cant.) tongue,肉,130.7,11,,
8039,膕,guó,hollow,肉,130.11,15,,
8040,艐,kè,,舟,137.9,15,,
8041,艷,yàn,"beautiful, sexy, voluptuous",色,139.18,24,,
8042,苙,lì,a pig-sty; a kind of medicinal plant,艸,140.5,8,,
8043,葹,shī,"kind of chrysanthemum, xanthium",艸,140.9,12,,
8044,蓂,míng,lucky place,艸,140.10,13,,7489
8045,蔲,kòu,nutmeg,艸,140.11,14,,
8046,薋,cí,,艸,140.13,16,,
8047,蛷,qiú,,虫,142.7,13,,
8048,蜑,dàn,egg,虫,142.7,12,,
8049,衂,niù,to be defeated,血,143.3,9,,
8050,衋,xì,,血,143.18,24,,
8051,袿,guī,gown,衣,145.6,11,,
8052,訕,shàn,"abuse, slander; vilify; ridicule",言,149.3,10,,
8053,訝,yà,"express surprise, be surprised",言,149.4,11,,
8054,詠,yǒng,"sing, hum, chant",言,149.5,12,,
8055,誳,qū,,言,149.8,15,,
8056,諆,qī,to cheat,言,149.8,15,,
8057,讱,rèn,"hesitate to say, reluctant to speak",言,149.3,5,,6521
8058,軃,duǒ,,身,158.12,19,,
8059,轝,yù,"envy; hate, dislike; resentment",車,159.14,20,,
8060,郀,kū,,邑,163.6,8,,
8061,郵,yóu,"postal, mail; post office",邑,163.8,10,,
8062,鉐,shí,,金,167.5,13,,
8063,鍧,hōng,,金,167.9,17,,
8064,鍼,zhēn,"needle, pin, tack; prick; inject",金,167.9,17,,
8065,鏦,cōng,a short spear,金,167.11,19,,
8066,镵,chán,"spade, trowel",金,167.17,22,,6473
8067,閭,lǘ,village of twenty-five families,門,169.7,14,,
8068,闢,pì,"open; settle, develop, open up",門,169.13,21,,
8069,陗,qiào,a steep hill; precipitous,阜,170.7,9,,
8070,陼,zhǔ,islet,阜,170.9,10,,
8071,韈,wà,"socks, stockings",革,177.15,23,,
8072,骫,wěi,,骨,188.3,12,,
8073,骳,bèi,,骨,188.5,14,,
8074,骹,qiāo,(Cant.) a joint,骨,188.6,15,,
8075,髠,kūn,shave head as punishment; prune,髟,190.2,12,,
8076,髥,rán,beard; mustache,髟,190.4,14,,
8077,鳒,jiān,big-mouthed flounder,魚,195.10,18,,8016
8078,鶡,hé,"crossbill, species of nightingale",鳥,196.9,20,,
8079,龒,lóng,dragon,龍,212.5,21,,
8080,籂,shi,,竹,118.13,19,,
8081,翯,hè,glistening plumage; reflection of the sun on water,羽,124.10,16,,7915
8082,莚,yán,"bamboo mat; feast, banquet",艸,140.7,9,,
8083,萗,cè,,艸,140.8,11,,
8084,転,zhuǎn,"shift, move, turn",車,159.4,11,,
8085,鄷,fēng,,邑,163.13,15,,
8086,靭,rèn,"strong and pliable, resilient",革,177.3,12,,
8087,馉,gǔ,,食,184.10,12,,7411
8088,騙,piàn,"swindle, cheat out of, defraud",馬,187.9,19,,
8089,驊,huá,an excellent horse,馬,187.12,20,,
8090,鼰,niàn,,鼠,208.7,20,,
8091,綑,kǔn,"coil, roll, bundle, tie up",糸,120.7,13,,
8092,績,jī,spin; achievements,糸,120.11,17,,
8093,臘,là,year end sacrifice; dried meat,肉,130.15,19,,
8094,臛,huò,broth,肉,130.16,20,,
8095,賜,cì,"give, bestow favors; appoint",貝,154.8,15,,
8096,贈,zèng,"give present; bestow, confer",貝,154.12,19,,
8097,蹣,pán,to jump over; to limp,足,157.11,18,,
8098,軡,qián,,車,159.4,11,,
8099,鋸,jù,a saw; to saw; amputate,金,167.8,16,,
8100,錐,zhuī,"gimlet, awl, drill, auger; bore",金,167.8,16,,
8101,顎,è,jaw,頁,181.9,18,,
8102,瞐,mò,,目,109.10,15,,
8103,銶,qiú,chisel,金,167.7,15,,
8104,钖,yáng,frontlet,金,167.3,8,,6691
8105,矊,mián,,目,109.14,19,,
8106,矘,tǎng,,目,109.20,25,,
8107,矚,zhǔ,"watch carefully, stare at, focus on",目,109.21,26,,
8108,矡,jué,,矛,110.20,25,,
8109,硽,yān,,石,112.8,13,,
8110,磿,lì,,石,112.12,17,,
8111,礈,zhuì,,石,112.13,17,,
8112,礜,yù,,石,112.14,18,,
8113,秲,zhì,,禾,115.6,11,,
8114,窮,qióng,"poor, destitute, impoverished",穴,116.10,15,,
8115,竄,cuàn,"run away; revise, edit; expel",穴,116.13,18,,
8116,笗,dōng,,竹,118.5,11,,
8117,箘,jùn,fine bamboo,竹,118.8,14,,
8118,箽,dǒng,,竹,118.9,15,,
8119,簍,lǒu,bamboo basket,竹,118.11,17,,
8120,簜,dàng,bamboo,竹,118.12,18,,
8121,粷,jú,,米,119.8,14,,
8122,絨,róng,"silk, cotton, or woolen fabric",糸,120.6,12,,
8123,絹,juàn,kind of thick stiff silk,糸,120.7,13,,
8124,緷,yùn,,糸,120.9,15,,
8125,緻,zhì,"delicate, fine; dense",糸,120.9,16,,
8126,繉,hún,,糸,120.11,17,,
8127,繙,fān,"to interpret; to flap, flutter in the wind",糸,120.12,18,,
8128,罁,gāng,a cistern; an earthenware jar of large dimensions; a vat; a crock,缶,121.8,14,,
8129,羅,luó,net for catching birds; gauze,网,122.14,19,,
8130,羇,jī,inn; lodge; travel,网,122.17,22,,
8131,聣,ní,,耳,128.8,14,,
8132,聰,cōng,"intelligent, clever, bright",耳,128.11,17,,
8133,脙,xiū,,肉,130.7,11,,
8134,脛,jìng,shinbone; calf of leg,肉,130.7,11,,
8135,脻,jiē,,肉,130.8,12,,
8136,脼,liǎng,,肉,130.8,12,,
8137,腗,pí,,肉,130.8,12,,
8138,艜,dài,a long narrow vessel with two masts; (Cant.) a rudder,舟,137.11,17,,
8139,萊,lái,"goosefoot, weed; fallow field",艸,140.8,11,,
8140,葘,zī,,艸,140.9,12,,
8141,葢,gài,"cover, hide, protect",艸,140.9,12,,
8142,蔥,cōng,"scallions, onions, leeks",艸,140.11,14,,
8143,藍,lán,blue; indigo plant; surname,艸,140.14,17,,
8144,藘,lǘ,madder,艸,140.15,18,,
8145,藝,yì,"art; talent, ability; craft",艸,140.15,18,,
8146,蘿,luó,type of creeping plant; turnip,艸,140.19,22,,
8147,蛬,qióng,,虫,142.6,12,,
8148,螁,ban,,虫,142.10,15,,
8149,螚,nài,,虫,142.10,16,,
8150,螤,zhōng,,虫,142.10,16,,
8151,袇,rán,,衣,145.4,9,,
8152,袌,bào,,衣,145.5,11,,
8153,袔,hè,,衣,145.5,10,,
8154,袦,nà,,衣,145.5,10,,
8155,袨,xuàn,,衣,145.5,10,,
8156,覂,fěng,to throw a rider,襾,146.5,10,,
8157,訃,fù,obituary; give notice of death,言,149.2,9,,
8158,訋,diào,,言,149.3,10,,
8159,詫,chà,to brag; exaggerated; to wonder at,言,149.6,13,,
8160,詬,gòu,"abuse, scold, berate, insult",言,149.6,13,,
8161,詮,quán,"explain, expound, comment on",言,149.6,13,,
8162,詻,è,orders,言,149.6,13,,
8163,誠,chéng,"sincere, honest; true, real",言,149.7,13,,
8164,謬,miù,"error, exaggeration; erroneous",言,149.11,18,,
8165,譃,xū,,言,149.12,18,,
8166,譄,zēng,,言,149.12,19,,
8167,譯,yì,translate; decode; encode,言,149.13,20,,
8168,譽,yù,"fame, reputation; praise",言,149.14,20,,
8169,賰,chǔn,"plentiful, wealthy or rich; handsome (pay, gifts, etc.)",貝,154.9,16,,
8170,趮,zào,"easily provoked, hasty; fierce, cruel",走,156.13,20,,
8171,蹱,zhōng,to stagger along; to fall,足,157.12,19,,
8172,軙,chén,a Chinese family name to arrange; to display wheel,車,159.4,11,,
8173,軠,rèn,,車,159.4,11,,
8174,輩,bèi,"generation, lifetime; class",車,159.8,15,,
8175,辭,cí,"words, speech, expression, phrase",辛,160.12,19,,
